"TIME","GEO","UNIT","Value","Flag and Footnotes"
"2017","DE714","Number","3,310",""
"2017","DE715","Number","2,478",""
"2017","DE716","Number","2,761",""
"2017","DE717","Number","2,885",""
"2017","DE718","Number","2,073",""
"2017","DE719","Number","3,834",""
"2017","DE71A","Number","2,226",""
"2017","DE71B","Number","775",""
"2017","DE71C","Number","3,614",""
"2017","DE71D","Number","1,520",""
"2017","DE71E","Number","2,775",""
"2017","DE72","Number","9,403",""
"2017","DE721","Number","2,608",""
"2017","DE722","Number","2,333",""
"2017","DE723","Number","1,555",""
"2017","DE724","Number","2,130",""
"2017","DE725","Number","777",""
"2017","DE73","Number","11,022",""
"2017","DE731","Number","2,132",""
"2017","DE732","Number","2,159",""
"2017","DE733","Number","1,020",""
"2017","DE734","Number","2,051",""
"2017","DE735","Number","1,525",""
"2017","DE736","Number","1,357",""
"2017","DE737","Number","778",""
"2017","DE8","Number","13,081",""
"2017","DE80","Number","13,081",""
"2017","DE803","Number","2,054",""
"2017","DE804","Number","954",""
"2017","DE80J","Number","1,976",""
"2017","DE80K","Number","1,682",""
"2017","DE80L","Number","1,658",""
"2017","DE80M","Number","1,235",""
"2017","DE80N","Number","1,869",""
"2017","DE80O","Number","1,653",""
"2017","DE9","Number","73,020",""
"2017","DE91","Number","14,231",""
"2017","DE911","Number","2,363",""
"2017","DE912","Number","1,102",""
"2017","DE913","Number","1,279",""
"2017","DE914","Number","1,705",""
"2017","DE915","Number",":",""
"2017","DE916","Number","957",""
"2017","DE917","Number","831",""
"2017","DE918","Number","1,024",""
"2017","DE919","Number",":",""
"2017","DE91A","Number","1,228",""
"2017","DE91B","Number","968",""
"2017","DE91C","Number","2,774",""
"2017","DE92","Number","19,406",""
"2017","DE922","Number","1,840",""
"2017","DE923","Number","1,220",""
"2017","DE925","Number","2,186",""
"2017","DE926","Number","539",""
"2017","DE927","Number","1,039",""
"2017","DE928","Number","1,237",""
"2017","DE929","Number","11,345",""
"2017","DE93","Number","15,059",""
"2017","DE931","Number","1,543",""
"2017","DE932","Number","1,660",""
"2017","DE933","Number","2,292",""
"2017","DE934","Number","348",""
"2017","DE935","Number","1,647",""
"2017","DE936","Number","956",""
"2017","DE937","Number","1,429",""
"2017","DE938","Number","1,180",""
"2017","DE939","Number","1,924",""
"2017","DE93A","Number","704",""
"2017","DE93B","Number","1,376",""
"2017","DE94","Number","24,324",""
"2017","DE941","Number","858",""
"2017","DE942","Number","481",""
"2017","DE943","Number","1,644",""
"2017","DE944","Number","1,674",""
"2017","DE945","Number","711",""
"2017","DE946","Number","1,054",""
"2017","DE947","Number","1,705",""
"2017","DE948","Number","1,906",""
"2017","DE949","Number","3,248",""
"2017","DE94A","Number","792",""
"2017","DE94B","Number","1,302",""
"2017","DE94C","Number","1,579",""
"2017","DE94D","Number","1,172",""
"2017","DE94E","Number","3,435",""
"2017","DE94F","Number","1,547",""
"2017","DE94G","Number","760",""
"2017","DE94H","Number","456",""
"2017","DEA","Number","171,984",""
"2017","DEA1","Number","50,135",""
"2017","DEA11","Number","6,872",""
"2017","DEA12","Number","5,180",""
"2017","DEA13","Number","5,874",""
"2017","DEA14","Number","2,161",""
"2017","DEA15","Number","2,622",""
"2017","DEA16","Number","1,598",""
"2017","DEA17","Number","1,979",""
"2017","DEA18","Number","998",""
"2017","DEA19","Number","1,448",""
"2017","DEA1A","Number","3,644",""
"2017","DEA1B","Number","2,772",""
"2017","DEA1C","Number","4,389",""
"2017","DEA1D","Number","4,223",""
"2017","DEA1E","Number","2,511",""
"2017","DEA1F","Number","3,864",""
"2017","DEA2","Number","43,294",""
"2017","DEA22","Number","3,391",""
"2017","DEA23","Number","12,035",""
"2017","DEA24","Number","1,558",""
"2017","DEA26","Number","2,460",""
"2017","DEA27","Number","4,403",""
"2017","DEA28","Number","1,732",""
"2017","DEA29","Number","2,274",""
"2017","DEA2A","Number","2,556",""
"2017","DEA2B","Number","2,387",""
"2017","DEA2C","Number","5,407",""
"2017","DEA2D","Number","5,091",""
"2017","DEA3","Number","24,956",""
"2017","DEA31","Number","1,004",""
"2017","DEA32","Number","2,725",""
"2017","DEA33","Number","3,131",""
"2017","DEA34","Number","3,731",""
"2017","DEA35","Number","1,968",""
"2017","DEA36","Number","5,500",""
"2017","DEA37","Number","4,417",""
"2017","DEA38","Number","2,480",""
"2017","DEA4","Number","19,893",""
"2017","DEA41","Number","3,418",""
"2017","DEA42","Number","3,546",""
"2017","DEA43","Number","2,262",""
"2017","DEA44","Number","1,246",""
"2017","DEA45","Number","3,365",""
"2017","DEA46","Number","2,888",""
"2017","DEA47","Number","3,168",""
"2017","DEA5","Number","33,706",""
"2017","DEA51","Number","3,315",""
"2017","DEA52","Number","5,898",""
"2017","DEA53","Number","1,890",""
"2017","DEA54","Number","1,775",""
"2017","DEA55","Number","1,502",""
"2017","DEA56","Number","2,862",""
"2017","DEA57","Number","2,274",""
"2017","DEA58","Number","3,749",""
"2017","DEA59","Number","1,355",""
"2017","DEA5A","Number","2,668",""
"2017","DEA5B","Number","2,865",""
"2017","DEA5C","Number","3,553",""
"2017","DEB","Number","37,445",""
"2017","DEB1","Number","13,224",""
"2017","DEB11","Number","1,117",""
"2017","DEB12","Number","1,117",""
"2017","DEB13","Number","1,105",""
"2017","DEB14","Number","1,453",""
"2017","DEB15","Number","606",""
"2017","DEB16","Number",":",""
"2017","DEB17","Number","1,966",""
"2017","DEB18","Number","1,672",""
"2017","DEB19","Number",":",""
"2017","DEB1A","Number","1,034",""
"2017","DEB1B","Number","1,736",""
"2017","DEB1C","Number","521",""
"2017","DEB1D","Number","897",""
"2017","DEB2","Number","4,805",""
"2017","DEB21","Number","1,050",""
"2017","DEB22","Number","1,011",""
"2017","DEB23","Number","951",""
"2017","DEB24","Number","481",""
"2017","DEB25","Number","1,312",""
"2017","DEB3","Number","19,416",""
"2017","DEB31","Number","501",""
"2017","DEB32","Number","920",""
"2017","DEB33","Number","458",""
"2017","DEB34","Number","1,929",""
"2017","DEB35","Number","2,237",""
"2017","DEB36","Number","528",""
"2017","DEB37","Number","330",""
"2017","DEB38","Number","496",""
"2017","DEB39","Number","875",""
"2017","DEB3A","Number","303",""
"2017","DEB3B","Number","1,206",""
"2017","DEB3C","Number","1,078",""
"2017","DEB3D","Number","681",""
"2017","DEB3E","Number","1,218",""
"2017","DEB3F","Number","1,064",""
"2017","DEB3G","Number","606",""
"2017","DEB3H","Number","952",""
"2017","DEB3I","Number","1,438",""
"2017","DEB3J","Number","1,880",""
"2017","DEB3K","Number","716",""
"2017","DEC","Number","8,313",""
"2017","DEC0","Number","8,313",""
"2017","DEC01","Number","3,017",""
"2017","DEC02","Number","789",""
"2017","DEC03","Number","1,100",""
"2017","DEC04","Number","1,641",""
"2017","DEC05","Number","1,138",""
"2017","DEC06","Number","628",""
"2017","DED","Number","36,834",""
"2017","DED2","Number","14,744",""
"2017","DED21","Number","6,358",""
"2017","DED2C","Number","2,468",""
"2017","DED2D","Number","1,932",""
"2017","DED2E","Number","1,889",""
"2017","DED2F","Number","2,097",""
"2017","DED4","Number","11,731",""
"2017","DED41","Number","2,458",""
"2017","DED42","Number","2,588",""
"2017","DED43","Number","2,442",""
"2017","DED44","Number","1,666",""
"2017","DED45","Number","2,577",""
"2017","DED5","Number","10,359",""
"2017","DED51","Number","6,798",""
"2017","DED52","Number","2,023",""
"2017","DED53","Number","1,538",""
"2017","DEE","Number","17,837",""
"2017","DEE0","Number","17,837",""
"2017","DEE01","Number","647",""
"2017","DEE02","Number","2,391",""
"2017","DEE03","Number","2,310",""
"2017","DEE04","Number","661",""
"2017","DEE05","Number","1,251",""
"2017","DEE06","Number","730",""
"2017","DEE07","Number","1,350",""
"2017","DEE08","Number","1,297",""
"2017","DEE09","Number","1,594",""
"2017","DEE0A","Number","891",""
"2017","DEE0B","Number","1,466",""
"2017","DEE0C","Number","1,439",""
"2017","DEE0D","Number","901",""
"2017","DEE0E","Number","909",""
"2017","DEF","Number","25,066",""
"2017","DEF0","Number","25,066",""
"2017","DEF01","Number","886",""
"2017","DEF02","Number","2,508",""
"2017","DEF03","Number","1,976",""
"2017","DEF04","Number","710",""
"2017","DEF05","Number","1,069",""
"2017","DEF06","Number","1,779",""
"2017","DEF07","Number","1,343",""
"2017","DEF08","Number","1,419",""
"2017","DEF09","Number","2,857",""
"2017","DEF0A","Number","958",""
"2017","DEF0B","Number","2,252",""
"2017","DEF0C","Number","1,713",""
"2017","DEF0D","Number","2,422",""
"2017","DEF0E","Number","1,142",""
"2017","DEF0F","Number","2,032",""
"2017","DEG","Number","18,132",""
"2017","DEG0","Number","18,132",""
"2017","DEG01","Number","2,194",""
"2017","DEG02","Number","805",""
"2017","DEG03","Number","1,160",""
"2017","DEG04","Number","226",""
"2017","DEG05","Number","626",""
"2017","DEG06","Number","963",""
"2017","DEG07","Number","668",""
"2017","DEG09","Number","928",""
"2017","DEG0A","Number","589",""
"2017","DEG0B","Number","1,001",""
"2017","DEG0C","Number","1,128",""
"2017","DEG0D","Number","554",""
"2017","DEG0E","Number","510",""
"2017","DEG0F","Number","892",""
"2017","DEG0G","Number","667",""
"2017","DEG0H","Number","398",""
"2017","DEG0I","Number","805",""
"2017","DEG0J","Number","630",""
"2017","DEG0K","Number","668",""
"2017","DEG0L","Number","673",""
"2017","DEG0M","Number","661",""
"2017","DEG0N","Number","379",""
"2017","DEG0P","Number","1,007",""
